Id,Name,Updated at,Completed?,Accessible,Bench,Curb cut,Lighting,Mounting,Mounting direction,Schedule holder,Shelter,Sidewalk,Sign,Trash,Bolt on base,Bus pull out exists?,Extend pole?,Has power?,New anchor?,New pole?,Solar lighting?,Straighten pole?,System map exists?,Mounting clearance after,Mounting clearance before,Created at,Updated at,Completed?,Completed at
4595,Westfield / Talcott,"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
4597,Westfield / Thompson,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4599,Westfield / Us Hwy 20,"",false,"","",Within 20',Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
4601,Westfield / Van Deene,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4603,Westfield / Van Deene,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4605,Westfield / Van Deene,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4607,Westfield / Westfield,"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
4613,Westfield / Woodmont,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4615,Westfield / Woodmont,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4619,Westfield Shops,"",false,"","",No curb cut,Within 20',Structure,"","","","More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
4627,Westfield Stop and Shop,"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4631,Westfield Walmart,"",false,"",PVTA,No curb cut,Within 20',"","","",PVTA,None,Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
595,Bridge / High,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
599,Bridge / Maple,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
857,Century Plaza,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
859,Century Plaza Big Y,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1169,Country View Eastates,"",false,"","",No curb cut,Within 20',"","","","","More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
1389,Eastern States Exposition,"",false,"",PVTA,"",Within 20',Other pole,"",In shelter,PVTA,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
1467,Exposition / Memorial,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1481,Feeding Hill Center (FLAG STOP-Signal Driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
2315,Main / Cooper,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2355,Main / Federal,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2351,Main / Federal,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2353,Main / Federal,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2403,Main / Main,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2591,Maple / Begley,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2593,Maple / Begley,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2603,Maple / Highland,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2611,Maple / Moore,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2615,Maple / Oak Hill,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2617,Maple / Orchard,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2629,Maple / Tower,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2729,Memorial / Avenue Of The States,"",false,"",PVTA,No curb cut,Within 20',PVTA pole,"",In shelter,PVTA,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2731,Memorial / Bosworth,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2733,Memorial / Bosworth,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2735,Memorial / Circuit,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2739,Memorial / East,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2741,Memorial / East,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2743,Memorial / Exposition,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2747,Memorial / Heywood,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2757,Memorial / Lowell,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2755,Memorial / Lowell,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2765,Memorial / New Bridge,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2777,Memorial / Union,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3201,Pheasant Hill Appartments,"",false,"","","",Within 20',"","","","","More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
3423,River / King,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3425,River / Spring,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3427,River/King,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3493,Robinson State Park (FLAG STOP-Signal Driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
3495,Rocky's Hardware,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3797,Springfield / Agnoli,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3799,Springfield / Amherst,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3801,Springfield / Annable,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3813,Springfield / Belvidere,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3815,Springfield / Bessbrook,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3823,Springfield / Chapin,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
3829,Springfield / Cleveland,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3843,Springfield / Franklin,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3851,Springfield / Hall,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3853,Springfield / Hastings,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3861,Springfield / Kristen,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3865,Springfield / Letendre,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3867,Springfield / Line,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3879,Springfield / Mooreland,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3885,Springfield / Northwood,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3893,Springfield / Rowley,"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
3895,Springfield / Royal,"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
3901,Springfield / Sheri,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3905,Springfield / Shibley,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3903,Springfield / Shibley,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3909,Springfield / Southwick,"",false,"",Other,No curb cut,Within 20',"","",In shelter,PVTA,"More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
3911,Springfield / Southwick,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3923,Springfield / Unnamed Street,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3919,Springfield / Unnamed Street,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3921,Springfield / Unnamed Street,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3929,Springfield / Wilson,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4433,Walnut / Cooley,"",false,"","",No curb cut,Within 20',Other pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
